"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""architecture"",""batch_size"",""budget"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""run"",""sampler"",""accuracy"",""dataloading time"",""end-to-end time"",""inference time"",""loss"",""overall training time"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""test-acc"",""time per epoch"",""used memory"",""used memory full"""
"gcn-ogbn-arxiv-fastgcn-cpu-1-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:25:53.000Z"",""201"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""1"",""3"",""fastgcn"",""0.11590992659330368"",""0.16578773618675768"",""196.84031855594367"",""11.74184906296432"",""2.91686554169387"",""184.27674826211296"",""[198.47,1.58,0.01,0.03,0]"",""0.12545048701576889"",""[1236315113,3429818800,2941602997,0]"",""[7901883.72,627.9,868082.23,39056467.21,1531.96,0,1226.74,45975.15,0,0]"",""0.43696892261505127"",""9.213836150756103"",""783.359375"",""[821411840,3591426048,201883648,2854912,0,978116608,0,801116160,804350976,0]"""
"gcn-ogbn-arxiv-ladies-cpu-1-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:23:10.000Z"",""155"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""1"",""3"",""ladies"",""0.5510587692260742"",""0.16623211419209838"",""150.99901873315684"",""7.2623511659912765"",""1.6577387499005607"",""142.926809564"",""[152.68,1.47,0,0.04,0]"",""0.1322067140135914"",""[1236277918,3429737139,2941516845,0]"",""[7901681.57,627.9,868079.28,39050008.37,1531.85,0,1226.7,45975.12,0,0]"",""0.5439170598983765"",""7.146339294570498"",""770.23828125"",""[807653376,3578286080,201228288,2854912,0,964976640,0,787750912,790999040,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-1-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:19:38.000Z"",""205"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""1"",""2"",""fastgcn"",""0.11785630136728288"",""0.16227054502815008"",""200.97009196598083"",""13.368559225928038"",""2.915917179557715"",""186.7986999640707"",""[201.55,2.63,0,0.04,0]"",""0.1240095489192754"",""[1236251102,3429676285,2941452289,0]"",""[7901525.94,627.9,868077.14,39044969.13,1531.78,0,1226.67,45975.11,0,0]"",""0.460485965013504"",""9.339933766168542"",""738.0234375"",""[773873664,3543887872,201867264,2854912,0,930578432,0,753930240,757209088,0]"""
"gcn-ogbn-arxiv-ladies-cpu-1-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:16:58.000Z"",""152"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""1"",""2"",""ladies"",""0.548877477645874"",""0.16621419717557728"",""148.22240853891708"",""6.825613422086462"",""1.657794421978211"",""140.58410381013528"",""[149.7,1.68,0,0.04,0]"",""0.12486697197891772"",""[1236214726,3429596146,2941368850,0]"",""[7901321.35,627.9,868073.66,39038359.35,1531.68,0,1226.63,45975.09,0,0]"",""0.5424562096595764"",""7.029203852813225"",""743.71484375"",""[779841536,3550822400,201011200,2854912,0,937508864,0,759721984,763037696,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-1-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:13:27.000Z"",""203"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""1"",""1"",""fastgcn"",""0.1179569810628891"",""0.16060703294351697"",""198.39129719603807"",""12.301698863971978"",""2.9160890606012235"",""185.28523484105244"",""[199.72,1.86,0,0.03,0]"",""0.12515329895541072"",""[1236187551,3429536025,2941305513,0]"",""[7901168.75,627.9,868071.37,39033387.75,1531.6,0,1226.59,45975.07,0,0]"",""0.4558566212654114"",""9.264260444417596"",""745.41796875"",""[781627392,3552440320,201064448,2854912,0,939130880,0,761331712,764692480,0]"""
"gcn-ogbn-arxiv-ladies-cpu-1-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:10:44.000Z"",""156"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""1"",""1"",""ladies"",""0.5512265563011169"",""0.1820743279531598"",""153.67563963495195"",""8.405968192964792"",""1.6596668382708946"",""144.43506812606938"",""[155.49,1.35,0,0.04,0]"",""0.12424127315171064"",""[1236153562,3429458216,2941223338,0]"",""[7900965.89,627.9,868068.83,39026934.35,1531.51,0,1226.55,45975.05,0,0]"",""0.5406662225723267"",""7.2217522008693775"",""744.19140625"",""[780341248,3550601216,201588736,2854912,0,937291776,0,760135680,763464704,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-2-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:07:15.000Z"",""201"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""2"",""3"",""fastgcn"",""0.11896372586488724"",""0.15820897300727663"",""196.24253163393587"",""10.084465191001073"",""2.9168294092242637"",""185.3590573491529"",""[289.36,2.95,0,0.04,0]"",""0.12522464198991656"",""[1236126683,3429396832,2941157881,0]"",""[7900807.5,627.9,868066.75,39021788.32,1531.43,0,1226.51,45975.04,0,0]"",""0.4693331718444824"",""9.267951531871224"",""791.39453125"",""[829837312,3736645632,201621504,2854912,0,1062375424,0,809783296,813057024,0]"""
"gcn-ogbn-arxiv-ladies-cpu-2-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:04:51.000Z"",""137"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""2"",""3"",""ladies"",""0.5474344491958618"",""0.16224462003447115"",""133.9065483279992"",""4.400134620023891"",""1.66461882698402"",""128.6767311641015"",""[204.76,2.11,0,0.04,0]"",""0.12811218504793942"",""[1236075337,3429287206,2941046003,0]"",""[7900515.36,627.9,868063.03,39015467.84,1531.34,0,1226.49,45975.01,0,0]"",""0.5380737781524658"",""6.433835385437123"",""744.96484375"",""[781152256,3688718336,201613312,2854912,0,1013600256,0,760963072,764296192,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-2-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T17:01:29.000Z"",""195"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""2"",""2"",""fastgcn"",""0.1198362335562706"",""0.17501928005367515"",""192.01020822487772"",""8.740990289021283"",""2.9151747628544156"",""182.44087040796876"",""[283.95,2.12,0,0.04,0]"",""0.12652279902249575"",""[1236035441,3429207871,2940965324,0]"",""[7900308.35,627.9,868060.25,39011071.07,1531.26,0,1226.46,45975,0,0]"",""0.457975834608078"",""9.122042211634106"",""756.6328125"",""[793387008,3700006912,201396224,2854912,0,1026088960,0,773271552,776608768,0]"""
"gcn-ogbn-arxiv-ladies-cpu-2-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:59:07.000Z"",""135"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""2"",""2"",""ladies"",""0.5519648194313049"",""0.16590363113209605"",""130.78728165500797"",""3.8747972559649497"",""1.657286957408605"",""126.10402561794037"",""[199.62,1.89,0,0.03,0]"",""0.1263527621049434"",""[1235984302,3429100394,2940855871,0]"",""[7900021.63,627.9,868057.25,39004866.08,1531.18,0,1226.44,45974.98,0,0]"",""0.5392259955406189"",""6.305200214637443"",""776.65234375"",""[814379008,3722240000,201351168,2854912,0,1047117824,0,794558464,797798400,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-2-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:55:49.000Z"",""191"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""2"",""1"",""fastgcn"",""0.11869525909423828"",""0.16775829694233835"",""187.64000078104436"",""7.015305963112041"",""2.915696047665028"",""179.81110259890556"",""[274.38,4.19,0,0.04,0]"",""0.12789846793748438"",""[1235946079,3429022858,2940776891,0]"",""[7899819.83,627.9,868054.72,39000569.68,1531.11,0,1226.42,45974.96,0,0]"",""0.4636956453323364"",""8.99055386177497"",""740.765625"",""[776749056,3684225024,201207808,2854912,0,1009811456,0,756822016,760100864,0]"""
"gcn-ogbn-arxiv-ladies-cpu-2-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:53:25.000Z"",""137"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""2"",""1"",""ladies"",""0.5494815111160278"",""0.15861515793949366"",""133.99191952613182"",""4.566997201181948"",""1.6621871650888678"",""128.6128862919286"",""[205.85,1.74,0,0.04,0]"",""0.1268758401274681"",""[1235897501,3428918641,2940670229,0]"",""[7899542.62,627.9,868049.78,38994515.57,1531.03,0,1226.42,45974.94,0,0]"",""0.539802074432373"",""6.430643163155764"",""752.4296875"",""[788979712,3696406528,202551296,2854912,0,1020649472,0,768851968,772222976,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-4-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:50:31.000Z"",""167"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""4"",""3"",""fastgcn"",""0.11755427718162537"",""0.15335375908762217"",""162.6604188219644"",""5.1629849809687585"",""2.9177095381061684"",""156.67780085094273"",""[378.67,4.24,0,0.04,0]"",""0.12804956687614322"",""[1235857248,3428838701,2940589135,0]"",""[7899334.29,627.9,868047.39,38990065.65,1530.96,0,1226.4,45974.93,0,0]"",""0.4479970335960388"",""7.833888871595264"",""782.0234375"",""[820011008,4006150144,200843264,2854912,0,1204457472,0,800202752,803537920,0]"""
"gcn-ogbn-arxiv-ladies-cpu-4-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:48:18.000Z"",""125"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""4"",""3"",""ladies"",""0.5505889654159546"",""0.1491421922110021"",""120.02149682492018"",""3.18516989890486"",""1.6611873299888011"",""116.0455037681386"",""[292.04,2.29,0,0.04,0]"",""0.12642288999632"",""[1235789786,3428698920,2940451155,0]"",""[7898953.77,627.9,868042.41,38984853.12,1530.87,0,1226.4,45974.91,0,0]"",""0.5400283932685852"",""5.802273923961911"",""783.6015625"",""[821665792,4008869888,201822208,2854912,0,1206849536,0,801902592,805246976,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-4-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:45:26.000Z"",""165"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""4"",""2"",""fastgcn"",""0.116681769490242"",""0.15685038804076612"",""161.9831532528624"",""5.44119343184866"",""2.916877821590123"",""155.72090454190038"",""[377.83,3.1,0,0.04,0]"",""0.12480139289982616"",""[1235729963,3428585557,2940338451,0]"",""[7898658.27,627.9,868039,38980977.4,1530.79,0,1226.38,45974.89,0,0]"",""0.4572557210922241"",""7.786043981066905"",""799.3203125"",""[838148096,4021792768,201097216,2854912,0,1222516736,0,818417664,821948416,0]"""
"gcn-ogbn-arxiv-ladies-cpu-4-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:43:16.000Z"",""123"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""4"",""2"",""ladies"",""0.5521326065063477"",""0.15346909197978675"",""118.39253577799536"",""2.7736880879383534"",""1.659952872254875"",""114.81605445290916"",""[287.15,2.34,0,0.04,0]"",""0.12720832298509777"",""[1235662541,3428446517,2940201214,0]"",""[7898278.59,627.9,868035.15,38975822.42,1530.72,0,1226.36,45974.87,0,0]"",""0.5507684946060181"",""5.740801599645056"",""760.81640625"",""[797773824,3984605184,201879552,2854912,0,1181966336,0,777850880,781401088,0]"""
"gcn-ogbn-arxiv-fastgcn-cpu-4-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:40:22.000Z"",""167"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""4"",""1"",""fastgcn"",""0.11906439810991289"",""0.1549621920567006"",""162.8090984551236"",""5.613570121116936"",""2.9174113461140836"",""156.3830885430798"",""[380.7,2.74,0,0.04,0]"",""0.12926308391615748"",""[1235606499,3428338323,2940095844,0]"",""[7897989.71,627.9,868032.07,38971967.76,1530.66,0,1226.36,45974.85,0,0]"",""0.4550747871398926"",""7.819153139088303"",""764.53515625"",""[801673216,3985575936,201322496,2854912,0,1185562624,0,781725696,785224704,0]"""
"gcn-ogbn-arxiv-ladies-cpu-4-20-2-256-10-1024-[9000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-24T16:38:13.000Z"",""122"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[9000]"",""256"",""2"",""cpu"",""10"",""4"",""1"",""ladies"",""0.549984872341156"",""0.15660277614369988"",""118.05364131112584"",""2.444965712027624"",""1.6612282562791632"",""114.81806085212156"",""[283.48,2.05,0,0.04,0]"",""0.12418995494954288"",""[1235538758,3428199007,2939958191,0]"",""[7897607.01,627.9,868028.44,38966777.78,1530.59,0,1226.35,45974.83,0,0]"",""0.5416538119316101"",""5.740901796740945"",""800.1796875"",""[839049216,4027719680,202080256,2854912,0,1223786496,0,818876416,822461440,0]"""
