"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""architecture"",""batch_size"",""budget"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""run"",""sampler"",""accuracy"",""dataloading time"",""end-to-end time"",""inference time"",""loss"",""overall training time"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""test-acc"",""time per epoch"",""used memory"",""used memory full"""
"gcn-ogbn-papers100M-labor-cpu-32-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T20:48:41.000Z"",""1637"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""32"",""3"",""labor"",""0.29280325770378113"",""62.91102021599363"",""1628.740155143998"",""940.0014202489984"",""2.363391402214639"",""625.3008737769997"",""[40060.13,5593.47,0.03,6.39,0]"",""0.001996810009586625"",""[136549820,520958818,335152471,0]"",""[519789.28,5.41,122346.52,5694776.29,53.74,0,181.04,2397.44,0,0]"",""0.12953372299671173"",""31.26504188800027"",""187002.15234375"",""[196085968896,203569643520,231817216,2854912,0,198579204096,0,196067405824,196074220544,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T20:21:10.000Z"",""1644"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""32"",""3"",""neighbor"",""0.29143017530441284"",""61.83565015399654"",""1636.1428865899943"",""1076.6396493280045"",""2.360112843622688"",""497.13977929500106"",""[40231.06,7150.78,0.02,6.01,0]"",""0.0017823780071921649"",""[123385570,468191855,308450929,0]"",""[479794.97,5.41,116735.27,5635417.74,53.01,0,170.51,2329.03,0,0]"",""0.1292724609375"",""24.856987302299967"",""186980.69140625"",""[196063465472,203613700096,231960576,2854912,0,198556708864,0,196045053952,196051693568,0]"""
"gcn-ogbn-papers100M-labor-cpu-32-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T19:48:14.000Z"",""1750"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""32"",""2"",""labor"",""0.2881810665130615"",""63.99764849900384"",""1739.461341060989"",""1058.644199798"",""2.3626050552743485"",""616.2953849150072"",""[42103.24,7108.12,0.02,6.05,0]"",""0.001877839007647708"",""[108954161,409727707,280338311,0]"",""[438931.81,5.41,109147.87,5564299.69,52.25,0,159.11,2243.28,0,0]"",""0.12708432972431183"",""30.814767434849635"",""186944.65625"",""[196025679872,203572719616,232513536,2854912,0,198517829632,0,196007010304,196013728768,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T19:21:09.000Z"",""1618"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""32"",""2"",""neighbor"",""0.28959405422210693"",""61.56038944800093"",""1608.177042174997"",""1047.132636069"",""2.35507976493156"",""498.97339566900337"",""[39538.12,6931.63,0.01,5.99,0]"",""0.0016648190066916868"",""[95743055,355096173,252483304,0]"",""[396911.04,5.41,102025.11,5501237.81,51.59,0,147.31,2161.83,0,0]"",""0.1268043965101242"",""24.94866797439827"",""186930.921875"",""[196011278336,203559247872,232464384,2854912,0,198503718912,0,195992702976,195999495168,0]"""
"gcn-ogbn-papers100M-labor-cpu-32-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T18:48:07.000Z"",""1757"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""32"",""1"",""labor"",""0.2893465757369995"",""62.38792602799367"",""1747.7958451769955"",""1068.0749660790025"",""2.365959220664596"",""616.7683369119914"",""[42503.06,6995.46,0.02,6.15,0]"",""0.001810679998015985"",""[81447625,297413113,224754023,0]"",""[356742.19,5.41,94659.03,5431108.74,50.82,0,136.27,2076.13,0,0]"",""0.12780281901359558"",""30.838415178700963"",""186953.95703125"",""[196035432448,203585146880,231776256,2854912,0,198528471040,0,196016635904,196023418880,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T18:20:53.000Z"",""1627"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""32"",""1"",""neighbor"",""0.29064783453941345"",""62.27340784599073"",""1619.8215518119978"",""1052.4672309460002"",""2.3587260412098088"",""504.56106218800414"",""[39614.21,7194.91,0.03,7.54,0]"",""0.0018711980083025992"",""[68140895,242485500,196780271,0]"",""[314316.91,5.41,87649.26,5368000.26,50.18,0,127.18,1995.23,0,0]"",""0.12825070321559906"",""25.228051198700268"",""186939.5234375"",""[196020297728,203505233920,230924288,2854912,0,198514102272,0,196001947648,196008650752,0]"""
"gcn-ogbn-papers100M-labor-cpu-1-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T16:51:36.000Z"",""4862"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""1"",""3"",""labor"",""0.2855067253112793"",""63.49455048699747"",""4853.14948943301"",""3832.705322999013"",""2.3659480048803276"",""956.3984940820084"",""[3574.26,1270.04,0.02,7.05,0]"",""0.004018432999146171"",""[53602870,184033134,168888180,0]"",""[274528.86,5.41,80242.61,5279563.53,49.06,0,117.47,1905.41,0,0]"",""0.1268417239189148"",""47.81992274655276"",""186787.71875"",""[195861118976,198998646784,231116800,2854912,0,196012199936,0,195841179648,195848036352,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-1-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T15:29:42.000Z"",""4908"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""1"",""3"",""neighbor"",""0.29325827956199646"",""62.49379059000057"",""4898.840577091993"",""3889.146087931993"",""2.356590049159638"",""946.6774119089968"",""[3642.45,1247.57,0.02,7.35,0]"",""0.0035339769965503365"",""[51812018,181251863,165150400,0]"",""[270924.87,5.41,78958.59,4972916.03,46.67,0,115.9,1806.9,0,0]"",""0.1307467669248581"",""47.33386864404893"",""186762.2734375"",""[195834437632,198971822080,231260160,2854912,0,195985371136,0,195814912000,195821575168,0]"""
"gcn-ogbn-papers100M-labor-cpu-1-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T13:58:24.000Z"",""4956"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""1"",""2"",""labor"",""0.2849638760089874"",""64.3318274270132"",""4946.4389199709985"",""3943.962426173995"",""2.364381901180471"",""937.623765530996"",""[3670.62,1267.5,0.04,7.04,0]"",""0.003753156997845508"",""[49901786,178228859,161256367,0]"",""[266953.05,5.41,77492.86,4630919.85,44.17,0,113.79,1696.28,0,0]"",""0.12609989941120148"",""46.88118640320026"",""186796.12890625"",""[195869937664,199007199232,231157760,2854912,0,196020748288,0,195850321920,195857009664,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-1-20-2-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T12:36:29.000Z"",""4909"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""2"",""cpu"",""10"",""1"",""2"",""neighbor"",""0.2891390323638916"",""62.10686457400152"",""4901.933130792997"",""3904.215022677992"",""2.3579312875373977"",""935.0047635139928"",""[3624.86,1267.49,0.02,7.42,0]"",""0.0037486210057977583"",""[48128086,175517672,157760049,0]"",""[263252.98,5.41,76212.81,4318570.87,41.86,0,111.94,1594.97,0,0]"",""0.1283673495054245"",""46.7502363469488"",""186791.4609375"",""[195865042944,199002460160,231018496,2854912,0,196016009216,0,195845386240,195852091392,0]"""
