"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""architecture"",""batch_size"",""budget"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""run"",""sampler"",""accuracy"",""dataloading time"",""end-to-end time"",""inference time"",""loss"",""overall training time"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""test-acc"",""time per epoch"",""used memory"",""used memory full"""
"gcn-ogbn-papers100M-labor-cpu-32-20-5-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-06T00:36:29.000Z"",""22072"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""5"",""cpu"",""10"",""32"",""3"",""labor"",""0.15863169729709625"",""65.31787715800601"",""22058.015390559"",""2000.627014370999"",""2.68568598506206"",""19991.523126329004"",""[319236.93,137694.3,0.02,7.72,0]"",""0.0017404539976269009"",""[184569940,1054718441,554129921,0]"",""[1318951.3,9.25,562843.74,3268397.68,61.7,0,162.62,3530.08,0,0]"",""0.046277374029159546"",""999.5761545349502"",""187555.875"",""[196666589184,208619212800,231817216,2854912,0,199173423104,0,196647788544,196654583808,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-5-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-05T19:26:46.000Z"",""18576"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""5"",""cpu"",""10"",""32"",""3"",""neighbor"",""0.15060870349407196"",""55.49155584999971"",""18566.450528716"",""2207.8499218049983"",""2.687037490807518"",""16302.574011523997"",""[344716.55,153876.98,0.03,7.61,0]"",""0.0016990499934763648"",""[139171383,794945072,418784470,0]"",""[1000205.14,7.65,425330.57,2312959.83,51.53,0,123.82,2639.16,0,0]"",""0.04832087457180023"",""815.128698764999"",""187353.6640625"",""[196454555648,203991506944,230772736,2854912,0,198947614720,0,196436172800,196442821632,0]"""
"gcn-ogbn-papers100M-labor-cpu-32-20-5-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-05T13:17:39.000Z"",""22140"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""5"",""cpu"",""10"",""32"",""2"",""labor"",""0.15233305096626282"",""69.76181419499699"",""22118.861404797004"",""1766.5494759460053"",""2.685743522199157"",""20281.983219467"",""[323218.73,134295.17,0.02,7.29,0]"",""0.0019064109983446544"",""[91648099,518717458,273032506,0]"",""[655985.19,1.87,271641.21,1622582.38,42.65,0,88.78,1767.45,0,0]"",""0.046552639454603195"",""1014.09915888615"",""187541.27734375"",""[196651282432,208405250048,231833600,2854912,0,199157846016,0,196632637440,196639437824,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-5-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-05T08:25:18.000Z"",""17534"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""5"",""cpu"",""10"",""32"",""2"",""neighbor"",""0.14704027771949768"",""82.57724839299999"",""17523.594718766"",""1599.995717724998"",""2.6854493417812666"",""15840.476820682"",""[333809.09,137678.03,0.02,5.27,3.27]"",""0.0030543089999923723"",""[45841983,262751930,136904578,0]"",""[333323.24,1.87,137544.18,663436.84,29.52,0,43.3,855.92,0,0]"",""0.04458379000425339"",""792.0238394098499"",""187458.65234375"",""[196564643840,204038877184,228818944,2854912,0,199059431424,0,196546646016,196553166848,0]"""
"gcn-ogbn-papers100M-labor-cpu-32-20-5-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-04T03:40:13.000Z"",""29027"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""5"",""cpu"",""10"",""32"",""1"",""labor"",""0.1496667116880417"",""77.54906528900028"",""28900.554328203987"",""5001.620720186009"",""2.684803320251348"",""23808.64252634201"",""[420935.58,127460.15,0.02,10.13,10.28]"",""0.008927859002142213"",""[466531830,2503807904,1318183445,0]"",""[2875006.94,6.78,936220.42,6309907,10829.63,0,382.34,22000.5,0,0]"",""0.04800828546285629"",""1190.4321245391002"",""187396.04296875"",""[196498993152,209372598272,231194624,2854912,0,199007342592,0,196480417792,196487156736,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-5-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T22:37:43.000Z"",""18141"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""5"",""cpu"",""10"",""32"",""1"",""neighbor"",""0.1551031768321991"",""56.25880663200223"",""18121.41766751201"",""2078.986300498"",""2.684009001758566"",""15985.629048254996"",""[358477.26,138551.38,0.01,6.53,0]"",""0.001476859993999824"",""[415711732,2177295968,1134428789,0]"",""[2464741.27,3.08,809567.18,5025787.85,73.41,0,319.96,5799.54,0,0]"",""0.04830687865614891"",""799.2814506257513"",""187405.90625"",""[196509335552,204047187968,231104512,2854912,0,199001579520,0,196490674176,196497295360,0]"""
"gcn-ogbn-papers100M-labor-cpu-32-20-4-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T20:11:35.000Z"",""8763"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""4"",""cpu"",""10"",""32"",""3"",""labor"",""0.18854428827762604"",""55.74750931900053"",""8746.717901971992"",""1507.5127240739969"",""2.5486833242362996"",""7182.920098557006"",""[160083.16,31482.9,0.01,6.59,0]"",""0.0019446639926172793"",""[370401721,1900539102,990524782,0]"",""[2106805.46,3.08,671186.25,4362090.43,59.56,0,296.95,4886.64,0,0]"",""0.05566908419132233"",""359.14600329410166"",""187398.89453125"",""[196501983232,204905205760,232157184,2854912,0,198997151744,0,196482838528,196489638912,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-4-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T18:14:58.000Z"",""6991"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""4"",""cpu"",""10"",""32"",""3"",""neighbor"",""0.18879176676273343"",""53.56300390000979"",""6976.335563585002"",""1718.9636002000043"",""2.5439073165864436"",""5203.278203499009"",""[157784.28,49867.98,0.02,6.8,0]"",""0.002044081993517466"",""[345511111,1767889820,921603558,0]"",""[1947008.23,2.97,639720.46,3992807.32,55.86,0,281.56,4517.08,0,0]"",""0.055365823209285736"",""260.16390836054705"",""187329.8984375"",""[196429635584,203973410816,230907904,2854912,0,198922588160,0,196411301888,196417914880,0]"""
"gcn-ogbn-papers100M-labor-cpu-32-20-4-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T15:41:08.000Z"",""9224"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""4"",""cpu"",""10"",""32"",""2"",""labor"",""0.1870434731245041"",""54.13643164600944"",""9215.210537007995"",""1693.642035015"",""2.546872815810795"",""7466.885547453989"",""[159693.48,47046.23,0.02,6.5,0]"",""0.0026242049934808165"",""[319196436,1621807620,848465644,0]"",""[1789452.72,2.97,589889.98,3753056.55,53.45,0,261.98,4182.31,0,0]"",""0.057577285915613174"",""373.3442755526005"",""187290.27734375"",""[196388089856,203928584192,231682048,2854912,0,198881579008,0,196369899520,196376514560,0]"""
"gcn-ogbn-papers100M-neighbor-cpu-32-20-4-128-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T13:48:37.000Z"",""6745"","""",""gcn"",""1024"",""1000"",""ogbn-papers100M"",""20"",""[10]"",""128"",""4"",""cpu"",""10"",""32"",""2"",""neighbor"",""0.1818384975194931"",""55.59027946399874"",""6738.378731909004"",""1549.568847960007"",""2.5436522030446165"",""5132.687813391007"",""[153785.93,47009.43,0.02,6.48,0]"",""0.001669452991336584"",""[292058994,1477727421,776057439,0]"",""[1630044.06,2.97,542894.65,3369546.01,48.62,0,246.45,3813.76,0,0]"",""0.05675148591399193"",""256.63438876309885"",""187296.08984375"",""[196394184704,203935100928,230813696,2854912,0,198887260160,0,196375949312,196382523392,0]"""
