"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""architecture"",""batch_size"",""budget"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""run"",""sampler"",""accuracy"",""dataloading time"",""end-to-end time"",""inference time"",""loss"",""overall training time"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""test-acc"",""time per epoch"",""used memory"",""used memory full"""
"gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-4500-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T14:06:14.000Z"",""68"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""4500"",""32"",""3"",""cluster"",""0.44228577613830566"",""0.14920019102282822"",""63.46574692009017"",""2.4128534049959853"",""2.4800835609436036"",""56.458492340985686"",""[1390.09,178.63,0,0.05,0]"",""3.944843939039856"",""[421113097,3223307490,2654518964,0]"",""[9564828.8,474.44,540987.08,44958363.7,605.12,0,288.05,28158.48,0,0]"",""0.4890850484371186"",""2.8229229400632905"",""1026.1875"",""[1076035584,13432213504,240828416,2854912,0,3581710336,0,1056587776,1063907328,0]"""
"gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-5000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T14:05:05.000Z"",""63"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""5000"",""32"",""3"",""cluster"",""0.4254442155361175"",""0.15706778492312878"",""59.33830745902378"",""2.430303778965026"",""2.503010129928589"",""51.99545498902444"",""[1325.8,93.29,0,0.05,0]"",""4.265373828005977"",""[421059714,3222798884,2654145501,0]"",""[9563437.25,474.44,540806.42,44955264.15,605.08,0,287.98,28155.74,0,0]"",""0.48029956221580505"",""2.599771356448764"",""1114.0078125"",""[1168121856,13523083264,241524736,2854912,0,3672690688,0,1148682240,1155978240,0]"""
"gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-6000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T14:03:57.000Z"",""60"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""6000"",""32"",""3"",""cluster"",""0.4596529006958008"",""0.16039423691108823"",""57.21893201593775"",""2.46815406891983"",""2.334765672683716"",""49.532430250081234"",""[1303.54,20.12,0,0.04,0]"",""4.544227750040591"",""[421007534,3222343981,2653794194,0]"",""[9562110.65,474.44,540710.4,44952189.34,605.06,0,287.95,28153.06,0,0]"",""0.502335250377655"",""2.476620069995988"",""991.54296875"",""[1039708160,13394137088,241823744,2854912,0,3543642112,0,1019420672,1026935808,0]"""
"gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-8000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T14:02:49.000Z"",""60"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""8000"",""32"",""3"",""cluster"",""0.48094695806503296"",""0.16322512505576017"",""55.98802049504593"",""2.578154087997973"",""2.123095989227295"",""47.8827701639384"",""[1311.09,21.83,0,0.05,0]"",""4.8465161989443"",""[420951969,3221928826,2653463823,0]"",""[9560805.72,474.44,540687.32,44949136.67,605.03,0,287.94,28150.42,0,0]"",""0.5137337446212769"",""2.394136985577643"",""945.83984375"",""[991784960,13346979840,241414144,2854912,0,3496460288,0,971833344,979333120,0]"""
"gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-10000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T14:01:49.000Z"",""54"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10000"",""32"",""3"",""cluster"",""0.5011839866638184"",""0.15890400705393404"",""50.1041214868892"",""2.422502270899713"",""2.01681193113327"",""41.655677458038554"",""[1202.12,21.57,0,0.04,0]"",""5.351810013991781"",""[420890794,3221507502,2653130286,0]"",""[9559494.44,474.44,540662.52,44946232.94,605,0,287.89,28147.66,0,0]"",""0.518136739730835"",""2.0827824638632593"",""1002.16796875"",""[1050849280,13405691904,242171904,2854912,0,3555258368,0,1030787072,1038471168,0]"""
"gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[50]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:51:15.000Z"",""627"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[50]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""shadow"",""0.6329931020736694"",""0.15525243699084967"",""624.6348394679371"",""2.4633535540197045"",""1.367583936519837"",""621.4913831140148"",""[15828.17,146.08,0,0.05,0]"",""0.0012656640028581023"",""[420828710,3221112661,2652824290,0]"",""[9558292.97,474.44,540638.58,44943631.57,604.97,0,287.86,28145,0,0]"",""0.4925621747970581"",""31.074567389144796"",""1053.24609375"",""[1104408576,13446053888,239730688,2854912,0,3611521024,0,1084780544,1092155392,0]"""
"gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[40]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:41:40.000Z"",""568"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[40]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""shadow"",""0.6307355761528015"",""0.1564137740060687"",""563.6052196349483"",""2.414892273955047"",""1.3791100228770394"",""560.5034291660413"",""[14398.88,166.12,0,0.05,0]"",""0.0011163909221068025"",""[419760491,3215262968,2648111705,0]"",""[9542483.19,474.44,540484.1,44918981.94,604.69,0,286.87,28112.87,0,0]"",""0.4900932013988495"",""28.025169967190596"",""1065.9375"",""[1117716480,13459288064,239902720,2854912,0,3624988672,0,1097842688,1105459200,0]"""
"gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[30]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:33:16.000Z"",""498"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[30]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""shadow"",""0.6286869049072266"",""0.15607186197303236"",""493.5475524590583"",""2.441262596985325"",""1.3935325025172716"",""490.4351208379958"",""[12827.77,140.13,0,0.05,0]"",""0.0011772509897127748"",""[418700605,3209720436,2643728542,0]"",""[9528104.45,474.44,540309.66,44896824.67,604.27,0,286.12,28083.65,0,0]"",""0.5085077285766602"",""24.521754535805663"",""1124.87109375"",""[1179512832,13518655488,241385472,2854912,0,3684462592,0,1159266304,1166818304,0]"""
"gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[20]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:26:47.000Z"",""381"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[20]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""shadow"",""0.6297298669815063"",""0.15393732697702944"",""377.6667546599638"",""2.474499839008786"",""1.4137640093149764"",""374.51430550194345"",""[10247.24,116.79,0,0.05,0]"",""0.0011399310315027833"",""[417625492,3204514657,2639674027,0]"",""[9515290.89,474.44,540162.28,44877486.97,603.97,0,284.98,28057.7,0,0]"",""0.5110178589820862"",""18.72571361860027"",""1134.72265625"",""[1189842944,13530722304,240218112,2854912,0,3695755264,0,1170280448,1177692160,0]"""
"gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:23:14.000Z"",""206"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""shadow"",""0.6210941672325134"",""0.15929573099128902"",""200.95377202297095"",""2.577843990060501"",""1.4640154637647478"",""197.6858231649967"",""[6015.02,111.57,0,0.03,0]"",""0.0012171829584985971"",""[416566224,3199866739,2636242992,0]"",""[9505056.21,474.44,540038.95,44863001.77,603.78,0,283.95,28035.92,0,0]"",""0.5308725833892822"",""9.88428964871564"",""905.01171875"",""[948973568,13290213376,241213440,2854912,0,3453378560,0,929456128,936820736,0]"""
"gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[50]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:21:07.000Z"",""121"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[50]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""labor"",""0.5996845364570618"",""0.15882214298471808"",""117.68117264006288"",""2.5163005780195817"",""1.3859881484106686"",""114.51362853497268"",""[3458.23,76.35,0,0.05,0]"",""0.001237913966178894"",""[415610175,3196173258,2633790121,0]"",""[9499044.45,474.44,539922.53,44855659.05,603.68,0,282.8,28021.95,0,0]"",""0.531921923160553"",""5.725680007640039"",""857.03125"",""[898662400,13307809792,241090560,2854912,0,3402260480,0,878923776,886306816,0]"""
"gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[40]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:19:03.000Z"",""117"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[40]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""labor"",""0.5983757972717285"",""0.1667833699611947"",""112.66852550499608"",""2.5308976529631764"",""1.384153265631601"",""109.30986824503634"",""[3281.16,71.61,0,0.05,0]"",""0.0013510859571397305"",""[414958339,3193896959,2632166759,0]"",""[9495591.01,474.44,539842.85,44850970.71,603.5,0,282.11,28013.74,0,0]"",""0.5242474675178528"",""5.465491964196554"",""865.41796875"",""[907456512,13316902912,241401856,2854912,0,3411189760,0,887627776,895119360,0]"""
"gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[30]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:17:09.000Z"",""108"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[30]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""labor"",""0.5987449288368225"",""0.15304613998159766"",""103.96884320105892"",""2.639614626998082"",""1.3801838025618136"",""100.65246022795328"",""[3021.22,51.19,0,0.04,0]"",""0.0010465879458934069"",""[414305224,3191664723,2630591089,0]"",""[9492312.86,474.44,539766.95,44846432.88,603.46,0,281.46,28005.85,0,0]"",""0.5237125158309937"",""5.032621835893951"",""842.1953125"",""[883105792,13227270144,240070656,2854912,0,3387830272,0,862773248,870384640,0]"""
"gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[20]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:15:26.000Z"",""96"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[20]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""labor"",""0.6016309261322021"",""0.15989645896479487"",""92.38777467398904"",""2.6203454670030624"",""1.3802053740855014"",""89.08541731594596"",""[2637.69,51.7,0,0.05,0]"",""0.0014938099775463345"",""[413664000,3189515332,2629089664,0]"",""[9489295.94,474.44,539711.52,44842188.29,603.44,0,280.79,27998.62,0,0]"",""0.5314692258834839"",""4.454269089241279"",""890.8203125"",""[934092800,13411655680,240476160,2854912,0,3438809088,0,913879040,921403392,0]"""
"gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-06-19T13:13:57.000Z"",""83"","""",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""3"",""labor"",""0.6022014021873474"",""0.15258241700939834"",""79.15414569608402"",""2.507746830000542"",""1.3697963725315052"",""75.96398253901862"",""[2196.46,54.97,0,0.05,0]"",""0.0013319359859451652"",""[413026257,3187444547,2627717221,0]"",""[9486658.38,470.74,539654.75,44838354.9,603.26,0,280.03,27992.16,0,0]"",""0.5295352339744568"",""3.798197770438855"",""846.9765625"",""[888119296,13498425344,241020928,2854912,0,3392065536,0,867893248,874524672,0]"""
