"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""architecture"",""batch_size"",""budget"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""run"",""sampler"",""accuracy"",""dataloading time"",""end-to-end time"",""inference time"",""loss"",""overall training time"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""test-acc"",""time per epoch"",""used memory"",""used memory full"""
"gcn-yelp-cluster-cpu-32-20-4-512-1100-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-29T23:31:25.000Z"",""996"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10,10]"",""512"",""4"",""cpu"",""1100"",""32"",""1"",""cluster"",""0"",""1.9233898599632084"",""989.8988191459794"",""60.77734106197022"",""39.074005552351686"",""908.80410833098"",""[18833.21,3697.54,0.01,0.08,0]"",""17.838595081935637"",""[1370871515,4935556752,5151287542,0]"",""[12658235.73,201.63,1273920.1,14566686.27,346.41,0,2036.16,95012.91,0,0]"",""0"",""45.44020399924485"",""3886.71875"",""[4075520000,11232788480,199852032,2854912,0,6580301824,0,4060176384,4066601984,0]"""
"gcn-yelp-fastgcn-cpu-32-20-3-512-10-1024-[80000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-22T08:45:24.000Z"",""32834"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[80000]"",""512"",""3"",""cpu"",""10"",""32"",""1"",""fastgcn"",""0"",""5.748085947998334"",""32830.660414717975"",""61.07168912596535"",""39.405272047614375"",""32762.13123335599"",""[467591.5,53703.62,0,0.04,0]"",""1.1222765860147774"",""[197913351,524775063,572954630,0]"",""[1022365.58,27.84,112118.92,7416159.21,125.84,0,282.72,4572.28,0,0]"",""0"",""1638.1065601566486"",""22537.0859375"",""[23631847424,29175197696,196141056,2854912,0,26138460160,0,23617146880,23623904256,0]"""
"gcn-yelp-labor-cpu-32-20-4-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-06T08:15:59.000Z"",""37371"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""4"",""cpu"",""10"",""32"",""3"",""labor"",""0"",""6.365584280982148"",""37367.532869377"",""77.86091922799824"",""39.19117290384812"",""37282.749750861025"",""[821014.09,109316.34,0,0.04,0]"",""0.006197070993948728"",""[1046870410,4067459137,3426136244,0]"",""[9759905.5,38.73,1362374.78,3100376.69,66.55,0,1135.49,63469.22,0,0]"",""0"",""1864.1374861047575"",""7757.2890625"",""[8134107136,26371989504,194830336,2854912,0,10646122496,0,8120025088,8126642176,0]"""
"gcn-yelp-labor-cpu-32-20-4-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-04T13:37:00.000Z"",""35231"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""4"",""cpu"",""10"",""32"",""1"",""labor"",""0"",""7.1919251150102355"",""35226.51470278198"",""83.38758197997231"",""39.3584184921515"",""35135.37180759502"",""[757911.99,109753.84,0.01,0.03,0]"",""0.0025595550250727683"",""[841045155,2847433122,2304119999,0]"",""[6255931.78,19.32,854715.58,2153072.61,50.07,0,993.6,41179.49,0,0]"",""0"",""1756.768589032549"",""7806.99609375"",""[8186228736,26400641024,195325952,2854912,0,10729861120,0,8171421696,8178087936,0]"""
"gcn-yelp-cluster-cpu-32-20-5-512-500-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-30T00:43:34.000Z"",""1313"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10,10]"",""512"",""5"",""cpu"",""500"",""32"",""2"",""cluster"",""0"",""5.45437104604207"",""1307.9711224169005"",""80.19380081596319"",""41.09767372226544"",""1204.929127325071"",""[25871.32,4588.8,0,0.11,0]"",""16.846722600981593"",""[1374134174,4964208070,5178352262,0]"",""[12746801.45,201.63,1289836.64,14610239.46,349.1,0,2037.23,95660.48,0,0]"",""0"",""60.24645448189695"",""3802.42578125"",""[3987132416,11144241152,200089600,2854912,0,6491758592,0,3971944448,3978286080,0]"""
"gcn-yelp-cluster-cpu-32-20-3-512-3000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-29T22:59:07.000Z"",""639"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10,10]"",""512"",""3"",""cpu"",""3000"",""32"",""1"",""cluster"",""1.3949977173410844e-8"",""1.8586466340348125"",""635.004021506058"",""47.25467023800593"",""39.798699653061234"",""565.0370013880311"",""[11316.93,2575.45,0,0.09,0]"",""20.28964442701545"",""[1368646611,4921281094,5138216394,0]"",""[12617187.88,201.63,1265081.81,14543526.32,344.33,0,2035.53,94697.18,0,0]"",""0"",""28.25184856001288"",""3812.57421875"",""[3997773824,11154919424,200155136,2854912,0,6502436864,0,3982876672,3989148672,0]"""
"gcn-yelp-cluster-cpu-32-20-3-512-3000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-29T23:20:43.000Z"",""635"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10,10]"",""512"",""3"",""cpu"",""3000"",""32"",""3"",""cluster"",""0"",""1.8660618599969896"",""631.9355091889156"",""46.465552303008735"",""39.84644296644112"",""562.5752785590012"",""[11197.37,2611,0.01,0.08,0]"",""20.48123855493031"",""[1370110549,4929344229,5145579529,0]"",""[12639513.7,201.63,1270240.9,14557224.23,345.86,0,2035.94,94870.24,0,0]"",""0"",""28.12876253031427"",""3858.63671875"",""[4046073856,11203952640,199589888,2854912,0,6551470080,0,4031094784,4037481472,0]"""
"gcn-yelp-neighbor-cpu-32-20-5-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-14T12:02:03.000Z"",""112963"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""5"",""cpu"",""10"",""32"",""1"",""neighbor"",""0"",""1.6977600009995513"",""112957.91563528204"",""106.00179046299309"",""39.777985119215536"",""112849.63235933002"",""[2557916.06,353593.06,0,0.03,0]"",""0.003271922003477812"",""[220677720,1747114134,1622740748,0]"",""[5538441.7,34.56,701590.62,2464014.02,59.41,0,114.53,42869.72,0,0]"",""0"",""5642.4816163263995"",""5121.18359375"",""[5369950208,12861632512,194662400,2854912,0,7875567616,0,5352861696,5359418368,0]"""
"gcn-yelp-labor-cpu-32-20-4-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-05T10:49:04.000Z"",""35433"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""4"",""cpu"",""10"",""32"",""2"",""labor"",""0"",""6.060461179004051"",""35429.99117167998"",""80.74717580800643"",""39.33896444402269"",""35342.621149655024"",""[774326.2,112286.44,0,0.04,0]"",""0.004423108999617398"",""[941768879,3449295241,2860827288,0]"",""[7981079.18,28.78,1106882.76,2613588.38,57.94,0,1063.19,51845.09,0,0]"",""0"",""1767.1310558395955"",""7789.76953125"",""[8168165376,26471608320,194801664,2854912,0,10678575104,0,8153894912,8160442368,0]"""
"gcn-yelp-cluster-cpu-32-20-5-512-500-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-30T01:05:35.000Z"",""1325"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10,10]"",""512"",""5"",""cpu"",""500"",""32"",""3"",""cluster"",""1.3949977173410844e-8"",""4.797400137060322"",""1320.9030360040488"",""78.82013931602705"",""41.290021485362885"",""1220.0844352339627"",""[25615.19,4582.47,0,0.09,0]"",""16.65188526804559"",""[1375035320,4972361329,5186055686,0]"",""[12772240.89,201.63,1294390.95,14622670.67,349.72,0,2037.58,95875.71,0,0]"",""0"",""61.00422021068516"",""3785.53515625"",""[3969421312,11126542336,200110080,2854912,0,6474059776,0,3954364416,3960910848,0]"""
"gcn-yelp-fastgcn-cpu-32-20-3-512-10-1024-[80000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-23T08:11:50.000Z"",""34109"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[80000]"",""512"",""3"",""cpu"",""10"",""32"",""2"",""fastgcn"",""0"",""6.803555221005809"",""34103.74627135304"",""66.06829614698654"",""39.39338044719306"",""34029.31846758997"",""[496960.89,54450.06,0,0.03,0]"",""0.973456341016572"",""[354306418,1049875225,1138465869,0]"",""[2290604.62,36.14,247052.03,8744535.94,154.53,0,487.34,12909.67,0,0]"",""0"",""1701.4659216870436"",""22706.7734375"",""[23809777664,29366505472,196030464,2854912,0,26349506560,0,23794688000,23801363456,0]"""
"gcn-yelp-neighbor-cpu-32-20-3-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T07:01:53.000Z"",""11654"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""3"",""cpu"",""10"",""32"",""1"",""neighbor"",""0"",""5.1961886170029175"",""11649.542454667013"",""75.58904736599652"",""38.786429431379304"",""11568.200662807008"",""[285574.96,33236.55,0,0.04,0]"",""0.006020693981554359"",""[576697945,1689375370,1285372883,0]"",""[3213072.03,9.6,456990.06,1335587.19,35.68,0,778.79,21387.42,0,0]"",""0"",""578.4100317651494"",""4047.69140625"",""[4244312064,11801751552,194936832,2854912,0,6771023872,0,4229705728,4236283904,0]"""
"gcn-yelp-cluster-cpu-32-20-4-512-1100-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-30T00:04:57.000Z"",""994"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10,10]"",""512"",""4"",""cpu"",""1100"",""32"",""3"",""cluster"",""0"",""2.955179604003206"",""988.806802316918"",""57.67293095996138"",""40.97368514980966"",""909.9239649389638"",""[18812.77,3416.33,0.01,0.09,0]"",""17.713255824055523"",""[1372403896,4947823350,5162766135,0]"",""[12695520.15,201.63,1280800.15,14586570.48,347.88,0,2036.56,95293.66,0,0]"",""0"",""45.496196790406245"",""3972.875"",""[4165861376,11323305984,199389184,2854912,0,6670823424,0,4150345728,4156766208,0]"""
"gcn-yelp-neighbor-cpu-32-20-4-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-04T23:25:14.000Z"",""41022"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""4"",""cpu"",""10"",""32"",""2"",""neighbor"",""0"",""1.8600188629934564"",""41018.13297729404"",""78.34417744801613"",""39.320133648740594"",""40937.348321628"",""[959129.56,140965.89,0,0.04,0]"",""0.002591576019767672"",""[893408962,3176699150,2609672202,0]"",""[7210584.87,28.78,995128.81,2366608.82,53.98,0,1029.79,47133.93,0,0]"",""0"",""2046.8674145031575"",""4324.640625"",""[4534714368,12108574720,194691072,2854912,0,7044947968,0,4520910848,4527582208,0]"""
"gcn-yelp-neighbor-cpu-32-20-3-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T13:19:33.000Z"",""11948"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""3"",""cpu"",""10"",""32"",""2"",""neighbor"",""0"",""1.6381808299920522"",""11944.638219955988"",""82.01152490801178"",""38.76505692083025"",""11860.42097043802"",""[288376.54,32732.28,0,0.03,0]"",""0.0046135720040183514"",""[640788105,1914569807,1474976307,0]"",""[3753191.76,9.6,516458.24,1467145.66,38,0,838.52,24836.99,0,0]"",""0"",""593.0210469662022"",""4050.64453125"",""[4247408640,11449561088,195346432,2854912,0,6755921920,0,4230836224,4237555712,0]"""
"gcn-yelp-labor-cpu-32-20-3-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T10:16:15.000Z"",""10948"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""3"",""cpu"",""10"",""32"",""1"",""labor"",""0"",""6.071898087015143"",""10943.730574545014"",""74.8464030380128"",""38.79720035635152"",""10862.253200328996"",""[254239.69,26946.1,0.01,0.02,0]"",""0.003066859004320577"",""[606140702,1795243634,1374238590,0]"",""[3466161.26,9.6,483829.18,1404745.84,36.86,0,808.42,22870.38,0,0]"",""0"",""543.1126584080979"",""7988.9765625"",""[8377049088,26115981312,195809280,2854912,0,10948296704,0,8362508288,8369101824,0]"""
"gcn-yelp-saint-cpu-32-20-3-512-10-1024-[10, 10]-240000,""finished"",""-"",""jana-vatter"","""",""2023-07-13T12:49:35.000Z"",""70996"","""",""gcn"",""1024"",""240000"",""yelp"",""20"",""[10,10]"",""512"",""3"",""cpu"",""10"",""32"",""1"",""saint"",""1.4101600775973113e-8"",""5.117344967002282"",""70991.92262837599"",""58.07090978999622"",""52.66622319293068"",""70927.86351430201"",""[1290882.55,171975.8,0,0.03,0]"",""0.0023520160029875115"",""[114550756,871036128,813663396,0]"",""[2776210.44,24.87,316698.42,1616225.62,42.81,0,55.45,21510.7,0,0]"",""0"",""3546.3931739671957"",""3807.5703125"",""[3992526848,11157344256,195538944,2854912,0,6533984256,0,3976826880,3983531008,0]"""
"gcn-yelp-cluster-cpu-32-20-3-512-3000-1024-[10, 10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-29T23:09:54.000Z"",""641"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10,10]"",""512"",""3"",""cpu"",""3000"",""32"",""2"",""cluster"",""0"",""5.537098972941749"",""637.4417437879601"",""47.487857206957415"",""39.78653604749615"",""563.465424478054"",""[11251.35,2570.98,0,0.1,0]"",""20.410967346047983"",""[1369392415,4925321049,5141926720,0]"",""[12628374.99,201.63,1267640.78,14550473.22,344.81,0,2035.75,94790.76,0,0]"",""0"",""28.173269843688463"",""3794.6015625"",""[3978928128,11135385600,199663616,2854912,0,6482903040,0,3962449920,3968899072,0]"""
"gcn-yelp-neighbor-cpu-32-20-3-512-10-1024-[10]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-03T19:45:39.000Z"",""12171"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[10]"",""512"",""3"",""cpu"",""10"",""32"",""3"",""neighbor"",""0"",""1.8412750469869936"",""12163.97865384299"",""74.74616766397958"",""38.84067644251728"",""12086.826340169995"",""[289816.19,33972.1,0,0.03,0]"",""0.005834217008668929"",""[707638494,2142119069,1664253269,0]"",""[4293401.65,9.73,577293.99,1610942.36,40.83,0,897.38,28470.66,0,0]"",""0"",""604.3413155948496"",""4060.171875"",""[4257398784,11955044352,194428928,2854912,0,6804201472,0,4242767872,4249391104,0]"""
"gcn-yelp-ladies-cpu-32-20-3-512-10-1024-[80000]-1000,""finished"",""-"",""jana-vatter"","""",""2023-07-23T17:40:28.000Z"",""54055"","""",""gcn"",""1024"",""1000"",""yelp"",""20"",""[80000]"",""512"",""3"",""cpu"",""10"",""32"",""2"",""ladies"",""0"",""6.362336260033771"",""54050.51362227701"",""66.53162600600626"",""39.554538452257454"",""53976.12698019197"",""[791433.74,86276.7,0,0.03,0]"",""0.8441942819627002"",""[449566420,1366235423,1477449878,0]"",""[3076810.07,44.11,332813.54,9595579.13,175.89,0,605.7,19411.34,0,0]"",""0"",""2698.8063474445516"",""23876.3046875"",""[25036120064,30597140480,197328896,2854912,0,27575234560,0,25022062592,25028631552,0]"""
